customer_id,month,n_months,days_to_next_max,days_since_last_at_end_of_the_month,days_since_first,sum_in,sum_out,cum_sum_in,cum_sum_out,count_in,count_out,cum_count_in,cum_count_out,cum_count,n_transaction_monthly,balance,count_incoming_bigger_than_100,count_incoming_bigger_than_500,count_incoming_bigger_than_1000,cum_n_incoming_bigger_than_100,cum_n_incoming_bigger_than_500,cum_n_incoming_bigger_than_1000,cum_monday,monday,cum_tuesday,tuesday,cum_wednesday,wednesday,cum_thursday,thursday,cum_friday,friday,cum_saturday,saturday,cum_sunday,sunday,sum_in_relative,sum_out_relative,count_in_relative,count_out_relative,count_tnx_type,month_of_first_transaction,month_of_last_transaction,churn,active_months,days_in_month
747,2018-11-01,1,9.0,8,306,262.23,419.13,262.23,419.13,5.0,8.0,5.0,8.0,13.0,13.0,-156.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38,0.62,0.38,0.62,4.0,1.0,0.0,0,1,30
362,2018-11-01,10,31.0,5,306,0.0,58.16,98.28,505.73,0.0,1.0,4.0,14.0,18.0,1.0,-407.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
488,2018-11-01,11,6.0,1,306,308.87,1553.09,2250.11,27427.64,6.0,31.0,58.0,674.0,732.0,37.0,-25177.53,0.0,0.0,0.0,0.0,0.0,0.0,118.0,3.0,52.0,4.0,35.0,1.0,110.0,7.0,180.0,15.0,32.0,1.0,205.0,6.0,0.17,0.83,0.16,0.84,4.0,0.0,0.0,0,1,30
273,2018-11-01,11,6.0,1,306,243.8,1397.05,2561.22,12128.88,5.0,29.0,55.0,305.0,360.0,34.0,-9567.66,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,49.0,3.0,45.0,5.0,57.0,10.0,57.0,4.0,28.0,2.0,72.0,5.0,0.15,0.85,0.15,0.85,4.0,0.0,0.0,0,1,30
310,2018-11-01,11,14.0,5,306,0.0,58.16,1380.97,28189.51,0.0,1.0,30.0,631.0,661.0,1.0,-26808.54,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,87.0,0.0,103.0,0.0,79.0,0.0,110.0,0.0,23.0,0.0,168.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
435,2018-11-01,10,2.0,1,306,452.57,4828.19,1970.78,22743.62,9.0,97.0,47.0,571.0,618.0,106.0,-20772.84,0.0,0.0,0.0,0.0,0.0,0.0,106.0,17.0,92.0,17.0,79.0,11.0,85.0,26.0,100.0,18.0,28.0,8.0,128.0,9.0,0.09,0.91,0.08,0.92,4.0,0.0,0.0,0,1,30
428,2018-11-01,9,398.0,250,306,0.0,0.0,9.98,21.52,0.0,0.0,1.0,2.0,3.0,0.0,-11.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
458,2018-11-01,10,2.0,262,306,0.0,0.0,130.25,937.59,0.0,0.0,4.0,43.0,47.0,0.0,-807.34,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,8.0,0.0,11.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
597,2018-11-01,11,4.0,2,306,329.96,843.23,3965.25,8429.17,6.0,16.0,110.0,229.0,339.0,22.0,-4463.92,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,52.0,3.0,58.0,6.0,51.0,4.0,39.0,4.0,16.0,0.0,72.0,5.0,0.28,0.72,0.27,0.73,4.0,0.0,0.0,0,1,30
94,2018-11-01,11,1.0,272,306,0.0,0.0,471.92,2651.63,0.0,0.0,13.0,68.0,81.0,0.0,-2179.71,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,15.0,0.0,9.0,0.0,7.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
706,2018-11-01,10,6.0,72,306,0.0,0.0,169.18,526.69,0.0,0.0,8.0,24.0,32.0,0.0,-357.51,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,7.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
737,2018-11-01,10,5.0,3,306,323.59,2892.19,2092.27,17070.63,6.0,59.0,51.0,366.0,417.0,65.0,-14978.36,0.0,0.0,0.0,0.0,0.0,0.0,66.0,10.0,50.0,10.0,76.0,16.0,98.0,9.0,38.0,6.0,18.0,3.0,71.0,11.0,0.1,0.9,0.09,0.91,4.0,0.0,0.0,0,1,30
394,2018-11-01,11,4.0,1,306,161.55,388.14,1896.69,4457.65,3.0,7.0,45.0,168.0,213.0,10.0,-2560.96,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,38.0,6.0,35.0,0.0,39.0,0.0,27.0,4.0,9.0,0.0,35.0,0.0,0.29,0.71,0.3,0.7,2.0,0.0,0.0,0,1,30
610,2018-11-01,11,25.0,3,306,217.7,1972.92,3013.97,22486.9,4.0,39.0,81.0,565.0,646.0,43.0,-19472.93,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,118.0,4.0,96.0,7.0,100.0,6.0,72.0,8.0,23.0,4.0,137.0,7.0,0.1,0.9,0.09,0.91,4.0,0.0,0.0,0,1,30
714,2018-11-01,5,1.0,52,306,0.0,0.0,402.38,548.41,0.0,0.0,8.0,10.0,18.0,0.0,-146.03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
602,2018-11-01,11,2.0,292,306,0.0,0.0,0.0,186.71,0.0,0.0,0.0,5.0,5.0,0.0,-186.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
590,2018-11-01,10,20.0,188,306,0.0,0.0,107.31,1232.09,0.0,0.0,4.0,32.0,36.0,0.0,-1124.78,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
385,2018-11-01,11,5.0,4,306,43.66,3403.46,2823.12,34573.93,1.0,71.0,82.0,821.0,903.0,72.0,-31750.81,0.0,0.0,0.0,0.0,0.0,0.0,144.0,14.0,143.0,4.0,146.0,9.0,139.0,9.0,122.0,17.0,30.0,2.0,179.0,17.0,0.01,0.99,0.01,0.99,4.0,0.0,0.0,0,1,30
516,2018-11-01,10,31.0,248,306,0.0,0.0,76.6,255.2,0.0,0.0,1.0,5.0,6.0,0.0,-178.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
330,2018-11-01,11,6.0,4,306,304.38,461.3,1468.81,3249.92,6.0,9.0,39.0,79.0,118.0,15.0,-1781.11,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,12.0,6.0,17.0,0.0,19.0,1.0,4.0,0.0,8.0,3.0,30.0,0.0,0.4,0.6,0.4,0.6,3.0,0.0,0.0,0,1,30
459,2018-11-01,10,484.0,146,306,0.0,0.0,366.09,757.34,0.0,0.0,8.0,29.0,37.0,0.0,-391.25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,7.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
17,2018-11-01,11,10.0,1,306,391.1,2979.59,7616.81,39912.1,8.0,63.0,204.0,1023.0,1227.0,71.0,-32295.29,0.0,0.0,0.0,0.0,0.0,0.0,177.0,9.0,169.0,7.0,199.0,8.0,181.0,14.0,187.0,13.0,53.0,0.0,261.0,20.0,0.12,0.88,0.11,0.89,4.0,0.0,0.0,0,1,30
8,2018-11-01,11,9.0,1,306,152.69,1061.53,1468.39,16536.85,3.0,21.0,42.0,390.0,432.0,24.0,-15068.46,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,63.0,2.0,65.0,6.0,62.0,7.0,56.0,4.0,28.0,1.0,89.0,2.0,0.13,0.87,0.12,0.88,4.0,0.0,0.0,0,1,30
609,2018-11-01,11,31.0,14,306,0.0,94.32,260.22,1112.07,0.0,2.0,7.0,33.0,40.0,2.0,-851.85,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,5.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,30
716,2018-11-01,11,11.0,110,306,0.0,0.0,2587.25,4838.54,0.0,0.0,77.0,135.0,212.0,0.0,-2251.29,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,24.0,0.0,33.0,0.0,40.0,0.0,27.0,0.0,15.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
601,2018-11-01,11,5.0,79,306,0.0,0.0,6.27,9111.77,0.0,0.0,1.0,223.0,224.0,0.0,-9105.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,37.0,0.0,30.0,0.0,34.0,0.0,28.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
18,2018-11-01,4,3.0,93,306,0.0,0.0,178.84,180.73,0.0,0.0,2.0,2.0,4.0,0.0,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
1,2018-11-01,11,7.0,2,306,199.26,232.21,2516.44,2106.53,4.0,4.0,60.0,45.0,105.0,8.0,409.91,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,6.0,1.0,8.0,1.0,5.0,0.0,50.0,6.0,0.46,0.54,0.5,0.5,2.0,0.0,0.0,0,1,30
264,2018-11-01,10,124.0,91,306,0.0,0.0,3491.97,2496.85,0.0,0.0,48.0,35.0,83.0,0.0,995.12,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,20.0,0.0,7.0,0.0,17.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
40,2018-11-01,11,319.0,121,306,0.0,0.0,910.2,3285.77,0.0,0.0,27.0,97.0,124.0,0.0,-2375.57,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,12.0,0.0,21.0,0.0,23.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
468,2018-11-01,4,,96,306,0.0,0.0,0.0,89.58,0.0,0.0,0.0,1.0,1.0,0.0,-89.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
660,2018-11-01,11,6.0,1,306,169.87,290.78,460.07,1468.83,3.0,5.0,14.0,45.0,59.0,8.0,-1008.76,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,6.0,0.0,15.0,3.0,13.0,4.0,1.0,0.0,8.0,1.0,0.37,0.63,0.38,0.62,3.0,0.0,0.0,0,1,30
153,2018-11-01,10,6.0,1,306,97.97,1030.97,1069.44,8249.8,2.0,19.0,26.0,167.0,193.0,21.0,-7180.36,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,28.0,2.0,36.0,3.0,27.0,6.0,21.0,5.0,11.0,2.0,41.0,2.0,0.09,0.91,0.1,0.9,3.0,0.0,0.0,0,1,30
763,2018-11-01,2,322.0,29,306,0.0,81.78,36.52,81.78,0.0,2.0,1.0,2.0,3.0,2.0,-45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
219,2018-11-01,11,3.0,1,306,1295.89,3471.59,5502.11,21924.95,25.0,70.0,121.0,515.0,636.0,95.0,-16422.84,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.0,90.0,14.0,132.0,18.0,112.0,22.0,117.0,23.0,16.0,2.0,80.0,8.0,0.27,0.73,0.26,0.74,4.0,0.0,0.0,0,1,30
79,2018-11-01,10,2.0,1,306,119.24,180.95,503.65,1461.85,2.0,3.0,12.0,33.0,45.0,5.0,-958.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,6.0,1.0,5.0,1.0,7.0,1.0,2.0,0.0,12.0,0.0,0.4,0.6,0.4,0.6,3.0,0.0,0.0,0,1,30
490,2018-11-01,11,3.0,1,306,645.41,2847.59,4068.07,16228.3,13.0,57.0,82.0,325.0,407.0,70.0,-12160.23,0.0,0.0,0.0,0.0,0.0,0.0,107.0,15.0,29.0,2.0,38.0,2.0,88.0,15.0,75.0,20.0,20.0,6.0,50.0,10.0,0.18,0.82,0.19,0.81,4.0,0.0,0.0,0,1,30
829,2018-11-01,11,78.0,45,306,0.0,0.0,1031.53,4450.47,0.0,0.0,27.0,151.0,178.0,0.0,-3418.94,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,17.0,0.0,26.0,0.0,30.0,0.0,20.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
227,2018-11-01,11,414.0,223,306,0.0,0.0,78.6,1222.38,0.0,0.0,1.0,36.0,37.0,0.0,-1143.78,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
705,2018-11-01,10,14.0,1,306,58.08,194.33,429.1,2681.37,1.0,4.0,11.0,72.0,83.0,5.0,-2252.27,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,8.0,0.0,11.0,0.0,11.0,0.0,8.0,1.0,5.0,1.0,25.0,2.0,0.23,0.77,0.2,0.8,3.0,0.0,0.0,0,1,30
337,2018-11-01,5,1.0,90,306,0.0,0.0,580.46,810.87,0.0,0.0,7.0,10.0,17.0,0.0,-230.41,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
608,2018-11-01,11,6.0,2,306,102.57,2352.85,960.23,12579.44,2.0,49.0,22.0,330.0,352.0,51.0,-11619.21,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,45.0,1.0,34.0,6.0,59.0,12.0,35.0,9.0,27.0,3.0,88.0,12.0,0.04,0.96,0.04,0.96,4.0,0.0,0.0,0,1,30
155,2018-11-01,10,31.0,28,306,0.0,41.62,0.0,404.92,0.0,1.0,0.0,10.0,10.0,1.0,-404.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
513,2018-11-01,7,2.0,149,306,0.0,0.0,57.41,92.44,0.0,0.0,1.0,2.0,3.0,0.0,-35.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
76,2018-11-01,11,0.0,303,306,0.0,0.0,23.59,42.79,0.0,0.0,1.0,2.0,3.0,0.0,-19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
613,2018-11-01,8,16.0,1,306,59.03,763.82,401.01,8061.39,1.0,15.0,9.0,160.0,169.0,16.0,-7660.38,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,31.0,3.0,28.0,1.0,40.0,4.0,18.0,3.0,6.0,0.0,26.0,3.0,0.07,0.93,0.06,0.94,4.0,0.0,0.0,0,1,30
252,2018-11-01,11,8.0,3,306,161.27,1365.57,1634.42,23968.45,3.0,25.0,34.0,580.0,614.0,28.0,-22334.03,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,83.0,7.0,68.0,12.0,81.0,1.0,90.0,1.0,37.0,1.0,167.0,3.0,0.11,0.89,0.11,0.89,4.0,0.0,0.0,0,1,30
805,2018-11-01,10,40.0,11,306,0.0,98.9,81.73,784.77,0.0,2.0,2.0,21.0,23.0,2.0,-703.04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,30
387,2018-11-01,11,4.0,1,306,104.36,2463.97,1029.04,21720.98,2.0,47.0,28.0,527.0,555.0,49.0,-20691.94,0.0,0.0,0.0,0.0,0.0,0.0,130.0,5.0,120.0,7.0,75.0,9.0,55.0,12.0,49.0,8.0,14.0,0.0,112.0,8.0,0.04,0.96,0.04,0.96,4.0,0.0,0.0,0,1,30
720,2018-11-01,11,7.0,1,306,592.59,3567.52,4276.19,13406.53,11.0,67.0,91.0,300.0,391.0,78.0,-9130.34,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,61.0,12.0,80.0,12.0,52.0,18.0,49.0,14.0,20.0,3.0,87.0,13.0,0.14,0.86,0.14,0.86,4.0,0.0,0.0,0,1,30
599,2018-11-01,11,5.0,4,306,153.83,557.04,865.36,4832.33,3.0,11.0,27.0,142.0,169.0,14.0,-3966.97,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,31.0,4.0,21.0,1.0,23.0,2.0,21.0,2.0,10.0,2.0,28.0,1.0,0.22,0.78,0.21,0.79,3.0,0.0,0.0,0,1,30
158,2018-11-01,11,2.0,1,306,1558.75,2114.6,6360.72,12191.47,30.0,40.0,133.0,234.0,367.0,70.0,-5830.75,0.0,0.0,0.0,0.0,0.0,0.0,53.0,15.0,39.0,7.0,47.0,14.0,73.0,12.0,53.0,12.0,16.0,1.0,86.0,9.0,0.42,0.58,0.43,0.57,4.0,0.0,0.0,0,1,30
486,2018-11-01,11,4.0,1,306,353.69,2977.38,2957.35,26408.0,7.0,58.0,79.0,572.0,651.0,65.0,-23450.65,0.0,0.0,0.0,0.0,0.0,0.0,78.0,5.0,66.0,2.0,61.0,5.0,146.0,10.0,110.0,24.0,32.0,2.0,158.0,17.0,0.11,0.89,0.11,0.89,4.0,0.0,0.0,0,1,30
451,2018-11-01,3,371.0,47,306,0.0,0.0,37.55,226.37,0.0,0.0,2.0,10.0,12.0,0.0,-188.82,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
605,2018-11-01,11,2.0,232,306,0.0,0.0,26.79,67.3,0.0,0.0,2.0,5.0,7.0,0.0,-40.51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
494,2018-11-01,10,18.0,1,306,302.31,777.52,1833.43,6075.13,6.0,16.0,59.0,193.0,252.0,22.0,-4241.7,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,41.0,4.0,25.0,2.0,41.0,6.0,35.0,1.0,19.0,2.0,53.0,6.0,0.28,0.72,0.27,0.73,4.0,0.0,0.0,0,1,30
662,2018-11-01,11,27.0,1,306,41.7,144.53,2399.54,9160.83,1.0,3.0,60.0,247.0,307.0,4.0,-6761.29,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,27.0,0.0,42.0,0.0,38.0,0.0,37.0,2.0,24.0,2.0,84.0,0.0,0.22,0.78,0.25,0.75,2.0,0.0,0.0,0,1,30
782,2018-11-01,11,1.0,100,306,0.0,0.0,4741.07,16543.31,0.0,0.0,148.0,472.0,620.0,0.0,-11802.24,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,80.0,0.0,75.0,0.0,64.0,0.0,83.0,0.0,5.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
517,2018-11-01,10,130.0,162,306,0.0,0.0,55.91,163.02,0.0,0.0,1.0,3.0,4.0,0.0,-107.11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
331,2018-11-01,10,5.0,289,306,0.0,0.0,127.22,289.24,0.0,0.0,3.0,6.0,9.0,0.0,-162.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
96,2018-11-01,11,3.0,1,306,457.37,1456.02,2194.41,9763.7,9.0,30.0,61.0,238.0,299.0,39.0,-7569.29,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,60.0,16.0,66.0,5.0,43.0,6.0,35.0,4.0,14.0,1.0,43.0,4.0,0.24,0.76,0.23,0.77,4.0,0.0,0.0,0,1,30
112,2018-11-01,10,10.0,1,306,150.85,436.3,1230.5,3027.79,3.0,8.0,32.0,71.0,103.0,11.0,-1797.29,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,7.0,0.0,4.0,0.0,35.0,4.0,20.0,3.0,2.0,0.0,6.0,1.0,0.26,0.74,0.27,0.73,4.0,0.0,0.0,0,1,30
183,2018-11-01,2,61.0,31,306,0.0,0.0,36.42,76.42,0.0,0.0,1.0,2.0,3.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
174,2018-11-01,11,2.0,1,306,250.94,2739.84,2710.06,17813.92,5.0,55.0,61.0,487.0,548.0,60.0,-15103.86,0.0,0.0,0.0,0.0,0.0,0.0,65.0,6.0,63.0,6.0,54.0,5.0,127.0,15.0,67.0,13.0,28.0,4.0,144.0,11.0,0.08,0.92,0.08,0.92,4.0,0.0,0.0,0,1,30
548,2018-11-01,10,3.0,271,306,0.0,0.0,831.43,518.53,0.0,0.0,19.0,12.0,31.0,0.0,312.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
272,2018-11-01,11,2.0,1,306,1443.5,5515.84,5113.38,24221.45,28.0,110.0,107.0,560.0,667.0,138.0,-19108.07,0.0,0.0,0.0,0.0,0.0,0.0,89.0,16.0,76.0,13.0,60.0,5.0,158.0,34.0,104.0,23.0,32.0,10.0,148.0,37.0,0.21,0.79,0.2,0.8,4.0,0.0,0.0,0,1,30
741,2018-11-01,11,169.0,122,306,0.0,0.0,567.43,584.46,0.0,0.0,18.0,20.0,38.0,0.0,-17.03,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,6.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
320,2018-11-01,10,32.0,194,306,0.0,0.0,182.57,265.37,0.0,0.0,8.0,17.0,25.0,0.0,-82.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
740,2018-11-01,11,22.0,97,306,0.0,0.0,717.07,2679.84,0.0,0.0,28.0,87.0,115.0,0.0,-1962.77,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,28.0,0.0,21.0,0.0,14.0,0.0,10.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
491,2018-11-01,11,7.0,3,306,442.41,1344.28,9082.52,27482.78,9.0,27.0,228.0,621.0,849.0,36.0,-18400.26,0.0,0.0,0.0,0.0,0.0,0.0,142.0,13.0,129.0,0.0,116.0,1.0,127.0,8.0,128.0,5.0,49.0,3.0,158.0,6.0,0.25,0.75,0.25,0.75,3.0,0.0,0.0,0,1,30
251,2018-11-01,11,2.0,1,306,574.4,2509.19,4143.5,15432.54,12.0,48.0,97.0,425.0,522.0,60.0,-11289.04,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,90.0,9.0,75.0,12.0,66.0,10.0,49.0,6.0,19.0,4.0,142.0,14.0,0.19,0.81,0.2,0.8,4.0,0.0,0.0,0,1,30
88,2018-11-01,11,3.0,2,306,443.72,4329.05,4153.96,24506.75,9.0,86.0,92.0,580.0,672.0,95.0,-20352.79,0.0,0.0,0.0,0.0,0.0,0.0,106.0,18.0,78.0,13.0,93.0,16.0,143.0,18.0,85.0,12.0,32.0,5.0,135.0,13.0,0.09,0.91,0.09,0.91,4.0,0.0,0.0,0,1,30
137,2018-11-01,10,,299,306,0.0,0.0,0.0,36.32,0.0,0.0,0.0,1.0,1.0,0.0,-36.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
719,2018-11-01,7,2.0,181,306,0.0,0.0,0.0,670.47,0.0,0.0,0.0,20.0,20.0,0.0,-670.47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,30
604,2018-11-01,11,20.0,14,306,146.56,578.83,1257.36,4152.63,3.0,12.0,31.0,111.0,142.0,15.0,-2895.27,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,17.0,5.0,23.0,1.0,12.0,0.0,17.0,3.0,11.0,1.0,40.0,1.0,0.2,0.8,0.2,0.8,4.0,0.0,0.0,0,1,30
